705650357;Roberto;Echandi;QuirÃ³s;F;C;10/10/1998
106220651;Francini;Trujillo;VizcaÃ­no;M;C;12/08/2005
706300088;SebastÃ­an;Monge;Alvarado;M;U;22/10/1985
505000313;JesÃºs;Aguero;SanabrÃ­a;M;S;21/02/1997
603640584;Yvone;Carranza;Sancho;F;D;17/09/1983
709310667;Baltazar;Villegas;NuÃ±ez;F;U;16/12/1974
206580671;Lorenzo;UreÃ±a;Quintanilla;M;V;13/02/1968
501850426;Olga;Hidalgo;Conejo;M;D;14/09/1995
407470002;Susana;Elizondo;FernÃ¡ndez;F;D;26/07/1988
708290000;Bruno;BolaÃ±os;Molina;M;S;23/10/1983
303750697;Santos;SanabrÃ­a;Arias;F;C;29/06/1980
700960598;Beatriz;Palacios;IbanÃ©z;F;U;24/08/1968
700180796;Isac;Ballesteros;Matarrita;F;S;23/04/1965
701760822;RaÃºl;Zarate;Waltz;F;V;15/04/2011
501680197;Kevin;Madrigal;SanabrÃ­a;M;U;18/11/1981
309200664;Santos;Wheeler;Elizondo;M;C;31/01/2007
702050829;Kendall;Navas;BolaÃ±os;F;C;23/01/1993
600870267;Alicia;Villanueva;Quesada;F;S;13/06/1982
203410900;Paola;Barboza;Zumbado;M;C;22/04/1968
608710936;Zaida;Wright;Cordero;F;D;24/11/1963
708960881;Carolina;Alvarado;Apuy;F;C;21/09/2008
407190540;Sharon;DÃ­az;AcÃ³n;F;V;04/11/1984
209300961;Jorge;Mena;Acevedo;M;V;02/05/1977
107600954;VerÃ³nica;Molina;Domingues;F;V;31/01/1965
209970404;Hilda;Ocampo;Valencia;F;S;02/04/1999
307220030;Norman;Matarrita;Palacios;F;C;15/09/1972
504780974;Dunia;Wright;JuÃ¡rez;F;U;30/01/2008
700640895;Keylor;Ward;Cruz;F;S;08/11/1968
107230342;Viviana;Quesada;Paniagua;F;C;13/01/2013
206010528;Dayana;Cordero;Izaguirre;F;D;24/10/1982
209360214;Hellen;Apuy;Ballesteros;F;S;24/12/1964
208180402;Esteban;JimÃ©nez;Izaguirre;F;C;03/09/1962
600590221;Diego;Carranza;Domingues;F;D;03/07/1976
609290025;Gustavo;GarcÃ­a;IbanÃ©z;F;U;13/05/1965
604650469;Paola;Ugarte;Infante;F;V;06/01/1999
203220946;Morticia;Ward;Alfaro;F;U;05/05/2013
700790797;Jaime;Vindas;Cubero;M;U;04/08/2010
701800307;RosalÃ­a;Navas;ChavarrÃ­a;M;D;10/02/1987
107830597;Kendrick;Tenorio;Trujillo;F;V;16/02/2009
308650904;Berta;Duarte;Molina;M;C;19/07/1981
706970905;Hellen;JaÃ©n;Warren;F;D;31/12/1974
204510376;Elena;Matamoros;Wheeler;F;D;29/08/1980
302330591;Osvaldo;Valencia;Monestel;F;U;16/01/1996
708270090;Ever;Wells;Tijerino;M;S;11/02/1969
100650363;Aldo;Cascante;Manzanares;M;S;26/03/2001
700660690;Aurora;ChavarrÃ­a;Valencia;M;S;12/12/1994
402150323;Gabriel;Aguilar;Apuy;F;S;26/08/2014
303810147;Brandon;Fajardo;FernÃ¡ndez;M;V;09/03/2010
306590615;Isac;Zumbado;SanabrÃ­a;M;U;26/07/1962
608440089;Arturo;Rivera;AcÃ³n;F;U;08/10/2004
605960745;Vilma;Abarca;Bonilla;F;S;11/08/2002
104430031;Sandro;Palma;Nicolas;M;S;17/01/2006
306950195;Gilberto;Cabalceta;Solano;M;V;30/03/1971
500610087;Fran;Con;Barahona;M;V;27/04/1992
705210566;Xavier;Lagos;Ugarte;F;C;30/07/2009
405120080;Debora;SÃ¡enz;BolaÃ±os;M;D;29/09/1997
105150089;Juana;JimÃ©nez;CÃ³rdoba;F;C;25/08/1986
409550716;Lady;EstupiÃ±an;SÃ¡enz;M;V;25/07/2004
507360936;Arturo;Ballesteros;Tijerino;M;C;29/08/2011
608850262;Roberto;Arias;JimÃ©nez;M;V;07/05/1996
705120493;Graciela;Cabalceta;Ochoa;M;U;24/03/2012
506150556;Marianela;Mendoza;Cubillo;M;C;24/02/2003
409090758;Beatriz;Domingues;Sequeira;F;V;22/03/1991
107190481;Santiago;Nicolas;Lamas;M;D;30/04/2007
700090070;Camilo;Varela;Cubillo;F;D;17/04/1974
702000595;Susana;Domingues;GarcÃ­a;M;C;19/03/1994
109000702;Bruno;Matarrita;JÃ¡camo;M;U;03/07/1978
301480781;Pedro;Wheeler;Hurtado;F;V;14/04/2004
601600666;Pericles;Hurtado;Cubillo;F;V;11/08/2014
500030776;Silvio;Lamas;Labrador;M;S;27/11/1961
308510422;Vernon;Nicolas;Rivera;F;D;18/02/1978
604220689;Federico;EstupiÃ±an;LeitÃ³n;M;U;08/03/1984
301580422;Victor;Picado;Palma;M;U;02/10/2018
504340660;Santiago;Waltz;Vallejo;F;S;29/10/2011
105000650;Silvia;SÃ¡enz;Ibarra;F;S;20/10/1971
400040572;Nidia;Castro;Galan;F;C;08/10/1982
301870593;RenÃ©;Roldan;Perez;F;D;15/01/1974
604790121;Andrea;Cascante;White;M;U;08/02/1968
400410182;Gustavo;Zumbado;Perez;M;C;13/03/1988
308090625;Mercedes;Artiaga;Cubillo;F;S;01/11/1994
507390587;Jairo;Urbina;Abarca;F;D;13/07/1983
202720628;Naomi;Murillo;Arias;F;V;04/02/1967
606780845;Santos;Ruiz;MarÃ­n;F;V;18/12/1999
606880622;Julio;Duarte;Campos;F;U;28/02/2003
702950033;Silvio;Quintana;Ojeda;M;S;10/07/1985
306430976;Kendry;Alfaro;Ugalde;M;D;22/01/1979
408480584;Sandro;Quintero;Galan;F;C;09/10/1993
509900388;Yenori;LeitÃ³n;Blandon;F;V;06/01/1983
307360911;Fernanda;Jerez;Varela;F;D;01/04/1977
400610652;Valery;ChÃ¡ves;Wade;F;D;17/12/1995
101830961;Julia;HernÃ¡ndez;Aguero;M;U;27/08/1967
409220602;Zeidy;Villagra;Redondo;F;S;24/12/1969
203270104;Priscila;Cabalceta;Parra;M;D;25/03/1966
507420153;Emilio;VizcaÃ­no;Infante;F;C;28/12/2010
206260369;Arturo;Arias;JÃ¡camo;F;S;25/01/1993
200290004;German;GarcÃ­a;Vallejo;M;C;23/10/2004
409150728;Alejandro;Noguera;Villanueva;F;S;16/06/1970
604270046;Eduardo;Izaguirre;JÃ¡camo;M;D;24/06/1982
504720166;Brandon;Labrador;AragÃ³n;F;S;06/10/1986
402470288;Simey;Cascante;Wells;M;C;10/01/1979
707020055;Hellen;Con;Reyes;M;C;13/12/1964
502050044;Joyce;ChÃ¡ves;Elizondo;M;U;06/10/1972
201000748;Fran;Aguilera;Carranza;M;U;23/09/2012
707230799;Mercedes;JuÃ¡rez;Manzanares;M;S;10/11/1965
308810022;Berta;Roldan;Huertas;F;U;11/12/1967
305890288;Dunia;Elizondo;LeitÃ³n;M;C;19/10/1988
200490798;Beverly;Mendoza;Abarca;F;V;20/10/2017
200600829;Samiel;Arias;Paniagua;M;V;08/06/2015
309660635;Filomena;Tijerino;Trujillo;F;D;23/02/2000
103680079;Priscila;Acevedo;Navas;M;C;09/08/1997
509550308;Daniel;Fonseca;Herrera;M;D;21/05/2015
401770195;Damaris;Aguilar;FernÃ¡ndez;F;V;12/10/2009
304630601;Susana;Ruiz;Murillo;M;D;20/12/1975
308250331;Silvio;Salas;ChavarrÃ­a;F;C;06/12/1997
606200304;RenÃ©;Monge;Pizarro;F;U;02/11/2018
608550457;SofonÃ­as;Ugalde;Cubero;F;D;04/09/2018
203330104;David;Barrantes;Aguirre;M;C;16/06/1986
500550038;Yolanda;Sibaja;Galan;F;D;10/06/1973
706720125;MÃ³nica;Angulo;Araya;F;V;17/06/1986
501980189;Yirlania;RamÃ­rez;Madrigal;M;C;26/09/2014
703810787;Valeria;Urbina;Izaguirre;F;V;13/10/1984
506460568;Priscila;Sancho;Fonseca;F;V;20/08/2013
307380539;Anete;ChavarrÃ­a;Cernas;M;V;10/12/2000
209910154;Baltazar;Roldan;RamÃ­rez;M;V;24/09/2014
506880873;Kendrick;CÃ³rdoba;Naranjo;M;C;25/10/1967
305040193;Tania;Trujillo;DurÃ¡n;F;U;23/09/2015
304470202;Ever;Arias;Huertas;F;D;25/12/1988
209180128;Bernarda;Perez;Rueda;F;D;06/02/1989
502930994;Lady;Aguero;Castro;F;S;16/06/1995
304340205;Silvia;Walters;Salas;M;S;05/08/1972
409220369;Odir;Navas;Cortes;M;D;14/11/1978
606130615;Emilio;Flores;Vega;F;D;27/04/2011
406780245;Julia;Galan;Ibarra;F;V;31/06/1986
108290894;Hellen;UreÃ±a;ChavarrÃ­a;F;D;11/05/1988
504480991;Willis;GambÃ³a;Perez;F;V;11/04/1974
404160713;Willis;Cubero;Flores;F;S;03/04/1978
607530421;Saul;Navas;Cubillo;M;U;14/12/1995
507070849;HernÃ¡n;Castro;FernÃ¡ndez;F;V;19/09/1971
704760402;Vernon;ChavarrÃ­a;EstupiÃ±an;F;C;18/05/1971
704790292;JesÃºs;Warren;Bermudez;M;S;02/04/1977
708090674;TobÃ­as;Soto;Watson;F;U;20/06/1960
609580019;Orlando;VizcaÃ­no;Valencia;M;S;05/01/1965
702520692;Paolo;Palma;Jerez;M;C;02/08/1972
209010634;Zeidy;CÃ©spedes;Mena;M;U;03/06/1984
108520490;Santiago;Ruiz;Tenorio;F;U;05/08/1978
307220190;Beverly;Sibaja;Caballero;F;D;16/08/1988
206630999;Pericles;Molina;Ulloa;M;C;09/06/1988
501970229;Tania;UreÃ±a;Barrantes;M;S;12/06/2004
700390903;Cindy;Ibarra;Waltz;M;S;23/02/1992
401420474;Laura;Fajardo;Solano;F;U;09/06/1978
601800715;Karla;EstupiÃ±an;Nicolas;F;D;29/12/1974
106570807;Hector;Aguilar;Blanco;M;V;01/08/1977
203070588;Debora;Vindas;Villegas;F;U;05/06/2015
102730466;Valery;Pomares;Escalante;M;V;13/05/1980
506620630;Osvaldo;Quintero;Lara;M;V;17/06/1985
106010617;Hellen;Perez;Peraza;M;U;15/01/1996
602520013;Miguel;Waltz;JimÃ©nez;F;C;28/06/1978
702190214;HernÃ¡n;Pacheco;ChÃ¡ves;M;U;29/01/2010
602600916;Orlando;Con;Rodriguez;M;V;31/12/1980
606630257;Teresa;Matamoros;De la O;M;U;01/02/1962
503150430;Ivania;Redondo;Ochoa;M;V;11/07/1990
209750117;Dulce;Infante;De la O;F;D;20/06/1974
400050427;Nidia;VizcaÃ­no;Wells;M;C;28/02/1994
405710433;Jairo;RamÃ­rez;AragÃ³n;M;U;12/04/1966
209620734;Cecilia;Talavera;Quiroga;F;U;29/01/2002
500390640;Carlos;ChÃ¡ves;JuÃ¡rez;F;C;20/02/2000
306560427;Aurora;DurÃ¡n;Hurtado;F;S;14/04/1987
108520211;SofÃ­a;Valdez;Mendoza;M;U;05/07/1991
400070379;Xiomara;Mora;ChavarrÃ­a;M;V;22/02/2007
501140133;Emilio;LÃ­;Vallejo;M;D;30/01/1998
303550386;Paula;Echandi;Quiroga;M;S;30/01/1996
103890701;Mercedes;Angulo;Alvares;M;S;25/06/1970
105400980;Rigoberto;Arias;Wright;F;S;05/01/1986
203510213;Sonia;Varela;Gaitan;M;S;26/02/1980
304680666;Sandro;Fuentes;Waltz;M;V;08/03/2006
401130413;Nuria;Sibaja;Con;F;V;23/06/1974
208110828;Bryan;Ochoa;Redondo;M;C;26/10/1990
403110102;Dulce;Trujillo;Ugalde;F;C;26/09/1965
306250589;Katerina;Araya;Wright;M;V;26/10/1991
309120872;Norman;Esquivel;Tenorio;M;C;19/08/2014
506820476;Bianka;White;Bermudez;F;V;05/06/2014
506090134;Cristina;Ocampo;Alvarado;M;D;06/05/1993
407410710;Gabriel;Pomares;Pizarro;F;D;15/03/1977
602050839;Wilgem;NuÃ±ez;AcÃ³n;F;D;28/01/1995
506500358;Zeidy;Ocampo;Villalobos;M;S;10/06/1960
709680461;Priscila;Lamas;Fuentes;F;D;06/08/2005
603840921;Bruno;Vega;Quesada;F;D;28/04/1996
509390761;Alexander;Walker;Molina;F;S;03/04/1981
303900367;Kendall;Echandi;Bermudez;F;S;05/09/1974
309110275;Irma;Ochoa;JimÃ©nez;F;C;17/09/2017
106550155;Yonan;Fonseca;Arias;F;C;19/06/1967
508530492;Morticia;Trujillo;Matamoros;M;D;30/04/1961
203060219;Gabriel;Blanco;Monge;M;U;11/08/1983
406490659;Yirlania;Varela;Cascante;F;S;28/01/1967
601920067;Ãšrsula;Duarte;Quintanilla;M;S;05/09/2009
608860774;Elizabeth;Cruz;ChavarrÃ­a;M;C;14/07/1976
401770257;RenÃ©;Esquivel;Wells;F;C;22/04/1974
304020949;Sabrina;Esquivel;Izaguirre;M;S;22/01/1976
501300861;Santiago;NuÃ±ez;Peraza;F;U;15/05/1986
103260064;Bruno;Cascante;Naranjo;F;C;26/08/1964
107260173;Eduardo;Navas;Abarca;F;D;31/04/1972
403770461;Anete;Sequeira;Cerdas;F;V;25/06/2012
207980420;Indira;Trujillo;JimÃ©nez;F;C;12/02/1977
600390500;Katerina;DurÃ¡n;Redondo;F;C;25/05/1992
406830391;Lady;Zarate;Vargas;M;S;27/06/2008
106510890;Sonia;Vargas;LeitÃ³n;M;U;03/10/1998
300240129;Alicia;Walker;Lara;M;U;17/07/1985
708950011;VerÃ³nica;Naranjo;Artiaga;M;D;15/10/1966
407280960;Ãšrsula;Varela;Barrantes;F;D;05/01/1971
601400220;Indira;Warren;Ojeda;M;D;26/06/1963
107270044;Cristal;Mata;Sancho;F;C;22/05/2002
206820040;Laura;Apuy;Parra;M;U;13/03/2010
405450139;Deisi;Duarte;Lagos;F;S;01/09/2004
105870946;Paola;HernÃ¡ndez;Zamora;F;U;17/07/1968
608820824;Bernarda;Manzanares;Wong;F;V;07/03/2003
307240281;Fernando;Villagra;NuÃ±ez;F;S;21/04/1995
300450818;Kevin;Lagos;Cerdas;F;S;29/07/2005
209690274;Graciela;Barrantes;Matamoros;F;V;20/08/1988
300880127;Cristal;Palacios;Watson;F;U;03/09/2003
401610237;Orlando;CÃ©spedes;AragÃ³n;F;S;19/12/1975
101930524;Hector;Valdez;Mora;F;D;20/08/1962
103480312;Adriana;Valencia;Iglesias;F;S;27/07/1963
703560121;Brenda;Barahona;Vega;M;U;31/01/1979
305360554;Eneida;DurÃ¡n;Rueda;F;C;12/11/1997
605350330;Elena;Cubero;Ugarte;F;S;27/01/1995
304900251;Yuri;Ojeda;Herrera;F;S;27/05/2010
608940362;Yolanda;Vargas;Conejo;M;D;07/09/1974
102840308;Sharon;ChavarrÃ­a;Fuentes;M;C;29/10/1981
106720192;HernÃ¡n;Manzanares;Barahona;F;C;27/04/2011
105560637;Andres;Fonseca;Noguera;M;S;18/09/2004
200230839;Grisel;Rivera;Ugarte;M;C;06/12/1987
603540517;Gustavo;Ocampo;Flores;F;S;04/01/1978
607140636;Hugo;Matarrita;Vindas;M;C;28/12/2015
306630871;Wendy;Conejo;Abarca;M;S;17/06/1987
305680524;Andres;Palma;Fonseca;M;C;18/08/1968
403430967;Brandon;Palma;Matamoros;F;V;12/05/2009
200490319;Daniel;ObregÃ³n;FernÃ¡ndez;M;D;26/07/1982
302830126;Ãšrsula;Vallejo;Molina;F;V;02/10/1978
501410141;Dulce;Walters;Ulloa;F;S;25/05/1975
409780103;Hellen;QuirÃ³s;Barrantes;M;V;01/11/1962
508370427;Nuria;UreÃ±a;Navas;M;U;21/03/1985
700260432;Nora;Varela;White;F;D;18/12/1969
403000210;Ariela;Soto;AcÃ³n;M;D;21/08/1997
708180809;Alicia;Angulo;Torres;M;D;16/02/2011
702210182;Diego;Cascante;Fuentes;F;C;10/10/1972
305540490;Cristal;Duarte;Watson;F;C;18/04/1979
606610466;Homero;Bonilla;Murillo;F;D;22/08/2006
404460078;Elena;Torres;Aguilar;F;V;19/03/1970
202680293;Carmen;Ugalde;Duarte;M;S;03/10/1962
703450600;Ana;White;Alvarado;M;U;03/03/1998
305870203;Melania;Cubillo;Valdez;M;V;03/08/2006
503990437;Francisco;Ruiz;Cambronero;M;U;04/02/1970
705880176;Vilma;DurÃ¡n;Solano;F;U;11/10/1963
502160023;Ariana;Padilla;Palacios;F;D;26/11/1975
609780888;Clemencia;Sibaja;Hurtado;M;D;17/08/2007
209400204;Patricia;Angulo;AragÃ³n;M;V;17/11/1982
500340902;Danilo;Valencia;Mendez;F;C;03/07/1999
405740777;Viviana;Palacios;Quintana;M;U;30/08/1967
308300339;Yuri;Apuy;Conejo;F;C;05/03/1992
606910440;Mario;Ward;Ocampo;F;V;29/03/2014
201710114;Juana;Molinares;Wheeler;F;C;04/10/1963
208840672;Zulema;Ochoa;SaborÃ­o;F;U;17/02/2009
406790461;Hector;CÃ³rdoba;Quesada;M;D;16/01/1961
207900221;Daniel;Reyes;NuÃ±ez;F;C;23/12/2002
503600267;Norman;SanabrÃ­a;Warren;F;V;26/08/1987
103160253;Diego;MarÃ­n;Ibarra;F;D;26/12/2018
101240173;Danilo;Tenorio;Angulo;F;S;08/02/2012
302380231;Pedro;Wong;Molina;M;U;05/03/2012
607160136;Ofelia;Cambronero;Angulo;M;D;22/05/2003
605940736;Aurora;LÃ³pez;Apuy;M;D;31/03/2008
108880417;Samuel;ChÃ¡ves;Infante;F;C;15/10/1989
407080697;Esteban;Castro;Espinoza;M;D;31/04/2005
104220082;TeodÃ³ro;Solano;Fonseca;F;U;31/01/1984
100370484;Xavier;Ugarte;Araya;F;D;16/07/1996
100070173;Amanda;Cordero;Araya;M;V;02/06/1980
602430800;Lourdes;Aguilar;Aguilar;F;S;15/03/1975
209250616;Odir;Paniagua;Cernas;F;V;06/04/1987
604170167;Rebeca;Madrigal;Alfaro;F;C;04/05/2003
500690627;Cecilia;Cabalceta;Warren;F;C;29/07/1969
503630391;Giovanna;Tijerino;Sequeira;F;V;26/10/1960
204680801;Olga;Cambronero;Sanchez;M;C;06/11/2017
307330934;Ãšrsula;Villanueva;Esquivel;M;U;30/09/2001
306410526;Francisco;Ballesteros;IbanÃ©z;F;U;18/11/1983
602900134;Cristina;Huertas;Ibarra;F;C;22/10/1990
508780717;Kenyi;Redondo;Rodriguez;M;C;06/01/2012
205010972;William;OrdoÃ±ez;Barahona;M;V;14/06/1980
404360538;Dulce;Cernas;Zamora;F;V;18/09/2017
600340144;IsaÃ­as;Hidalgo;Alfaro;F;U;21/01/1980
106890487;Marcos;Brenes;Espinoza;F;C;28/07/1967
407020177;Isac;Aguilera;Wong;F;D;08/12/2002
108650011;Berta;Quesada;SanabrÃ­a;M;C;01/06/2013
202190938;Daniel;Villanueva;Padilla;F;U;05/11/1964
302080333;Katia;Carranza;Barboza;M;V;24/01/1988
301170923;Eneida;GarcÃ­a;Walker;M;D;04/04/2017
505470933;Tania;GambÃ³a;Labrador;M;C;22/07/2012
504810983;Keylor;UreÃ±a;Parra;M;S;06/07/1977
105630429;Rosa;Cabalceta;Parra;F;D;17/10/1960
709970682;Patricia;Echandi;Lagos;M;U;28/02/2008
407750825;Elizabeth;Ibarra;Vallejo;M;V;18/11/1970
200750559;Olivier;Valencia;Cambronero;F;U;12/04/1989
104600596;Bianka;Perez;Pomares;F;C;03/03/2018
502210641;Orlando;Ibarra;SaborÃ­o;M;S;25/06/2008
307430108;Sergio;Alfaro;JuÃ¡rez;F;S;13/10/1968
505820370;Luis;Parra;LÃ³pez;M;V;28/05/1996
702000851;Kenneth;Rodriguez;Bermudez;M;S;03/10/1975
508010344;Kendall;Navas;Mendoza;F;C;10/02/1986
405680101;Ernesto;ChavarrÃ­a;AcÃ³n;M;D;09/06/2015
405380767;Nora;Cambronero;MarÃ­n;M;V;29/09/1968
503550420;Ingrid;Bermudez;FernÃ¡ndez;M;U;13/02/1992
404090339;BartolomÃ©;Williams;De la O;F;S;09/03/1996
105620168;Yirlania;Cabalceta;RamÃ­rez;M;D;25/07/1972
205190893;Federico;BolaÃ±os;Villagra;F;S;27/10/1969
407640699;Dunia;ObregÃ³n;Barahona;F;V;31/06/2002
306170415;Sandro;Artiaga;White;M;S;21/06/1996
403350237;Esteban;Fajardo;JÃ¡camo;M;V;26/05/2002
508650344;Kendrick;Watson;Peraza;M;U;22/06/1977
200250857;Eneida;JimÃ©nez;Valencia;M;U;17/04/1962
608260336;Olivier;Escalante;Sibaja;F;V;19/07/1999
206390584;Berta;Madrigal;Blandon;M;S;12/05/2004
304320625;Gerardo;Fournier;Cruz;F;D;01/09/1991
103580080;Mauricio;Conejo;Mora;F;V;25/07/1985
407740431;Yonan;CÃ©spedes;LeitÃ³n;F;V;05/08/1988
406770493;EfraÃ­n;Cordero;Ruiz;M;D;23/03/2018
505360368;Yurielka;White;Mendoza;M;S;06/07/1965
201810058;Esgardo;Alfaro;JaÃ©n;F;U;17/11/1997
403610067;Eduardo;AcÃ³n;OrdoÃ±ez;M;U;21/04/2018
608750036;Giovanna;Infante;Esquivel;M;C;15/08/1992
101210336;Mario;Conejo;Rueda;F;V;03/12/1973
406860373;Wenceslao;Rodriguez;Barboza;F;U;15/03/2005
408470909;Karen;LÃ­;Ojeda;F;V;10/09/2012
203770245;Yolanda;Izaguirre;FernÃ¡ndez;M;C;20/11/1980
200980618;Fabiola;Herrera;LÃ³pez;F;C;06/04/2002
302430145;Susana;Alvarado;QuirÃ³s;F;V;16/05/1992
105890962;Amanda;Walters;Cernas;F;S;14/10/1974
109800788;Grisel;Acevedo;Aguilera;M;V;10/05/2015
300980824;Fabiola;Quintero;CÃ³rdoba;M;D;28/04/1994
303160106;Sandra;FernÃ¡ndez;JÃ¡camo;F;V;12/03/1988
100570319;Diana;Sibaja;Naranjo;M;S;25/09/1977
700500942;Ana;Elizondo;Palacios;M;S;19/07/1968
706110794;Franklin;Reyes;Cascante;M;V;03/12/2010
608770106;William;JuÃ¡rez;Huertas;F;D;25/10/1987
103520097;Vanesa;Quintana;Quintero;F;S;24/05/2000
406170308;JesÃºs;Walker;Molina;F;V;07/05/2014
602510267;Hellen;Ochoa;Cordero;F;U;02/03/1988
701380914;Wenceslao;Mendez;OrdoÃ±ez;F;V;07/10/1989
404700630;Bianka;Castro;Brenes;M;C;22/08/1961
208200030;Saul;Rueda;Echandi;M;D;04/03/1972
607240014;RaÃºl;VizcaÃ­no;Ibarra;M;U;10/04/1991
701030066;Keylor;Talavera;Sibaja;M;V;28/04/1983
609550710;Samuel;Cabalceta;Mata;F;D;01/11/1961
408740111;Saul;Blanco;Bermudez;M;C;17/04/2008
705410626;Francisco;Fonseca;Alfaro;F;C;10/02/1990
707730235;Tonny;Caballero;Cascante;M;C;15/04/1960
505340757;YehÃºdi;Zarate;Barahona;F;U;21/03/1961
709420933;Andrea;Ocampo;Ugalde;M;D;02/05/1986
602890185;Camilo;Wade;Blanco;F;V;10/01/2009
103610148;Fabricio;SanabrÃ­a;Abarca;F;U;14/04/1982
503660555;Rosaura;Cascante;GonzÃ¡lez;M;V;05/01/2016
203470679;Omar;Castro;Cortes;M;C;07/02/2016
202150199;Naomi;Artiaga;Redondo;M;U;30/08/1974
606890739;Norman;Zumbado;Zumbado;M;S;08/06/1960
203860448;Huberth;Alvares;Izaguirre;M;C;15/12/1963
603840152;Romel;Cubero;Abarca;M;S;20/08/2003
401880733;JosÃ©;Watson;Salas;F;C;16/04/1981
603440534;RosalÃ­a;Cambronero;Peraza;M;C;20/01/1967
601470838;Hellen;Mora;Nicolas;M;S;22/05/1982
607960584;Viviana;Conejo;Walters;F;V;09/12/2017
102280181;Nidia;Peraza;Escalante;M;C;25/08/2018
509620443;Teresa;SÃ¡enz;DurÃ¡n;M;D;28/01/1987
407560027;Eduardo;Domingues;Araya;F;D;17/05/1975
506360897;Willis;Mata;White;M;U;13/02/1963
601630206;Silvio;SaborÃ­o;Barrantes;M;S;04/10/1987
409280453;Zoraida;Abarca;Almengor;M;D;16/08/1975
700170680;Fran;Ballesteros;Pomares;M;V;01/04/1986
204580950;William;Rodriguez;Monge;M;S;31/07/2017
309650019;Tatiana;NuÃ±ez;Araya;F;V;25/04/1960
403520047;Melania;Duarte;Conejo;F;S;19/12/1996
102860072;Astrid;Artiaga;Wong;M;S;11/10/1997
309780435;Roberto;Quiroga;Sibaja;M;U;09/07/1972
104070926;Orlando;Cordero;Cordero;F;V;16/06/2004
406960750;Tatiana;Naranjo;ObregÃ³n;M;V;17/10/2016
606970291;Astrid;Alvarado;Tijerino;M;U;05/10/1961
601270932;Ofelia;Cortes;Gaitan;M;C;13/04/1991
407470844;Edu;Ocampo;JaÃ©n;M;D;12/08/1960
505410769;Hugo;Almengor;Herrera;F;U;15/02/1970
308150422;Estiven;Wade;Pomares;F;C;14/02/2014
708890434;Edu;Villagra;Cubillo;M;U;27/02/2006
206710390;Walter;LÃ­;Valdez;M;U;31/09/1990
307110781;Mario;IbanÃ©z;LeitÃ³n;F;C;23/04/1973
201270106;Yuri;QuirÃ³s;Mata;M;U;29/10/1971
107670036;Dunia;Picado;JuÃ¡rez;F;S;18/11/2018
202730387;BartolomÃ©;MarÃ­n;Escalante;M;S;14/02/1970
207470469;Graciela;Apuy;Cruz;M;C;06/03/1972
703360845;Fernando;Vargas;JimÃ©nez;F;D;20/12/1967
604090134;Juana;Rodriguez;Urbina;F;V;26/04/1991
506820125;Dulce;Varela;Sibaja;F;U;25/08/1997
507670342;Esteban;EstupiÃ±an;QuirÃ³s;M;V;21/08/1977
709290843;Teresa;Sibaja;Gaitan;M;D;08/09/2008
304260616;Fran;AcÃ³n;Wade;F;V;06/09/1961
603240848;Silvio;Warren;Elizondo;M;V;02/05/2014
104270955;Jacinto;Lagos;Cascante;F;D;25/01/1966
207650880;Zaida;Artiaga;Wells;M;D;19/03/2012
104300178;Jairo;Lagos;Artiaga;F;S;18/03/2003
504750157;Alexander;Bermudez;Cordero;M;S;01/05/1994
405320275;Naomi;Cortes;QuirÃ³s;M;U;08/05/1973
405970511;Jessica;Parra;Cascante;M;D;30/05/2017
102850727;EfraÃ­n;Villalobos;Campos;M;C;13/05/1986
405640122;Nazaret;Villalobos;Navas;M;V;01/12/1983
403710396;Katerina;Walters;Aguilera;M;U;18/04/1960
600630569;Saul;Lagos;De la O;F;V;14/07/1986
601010629;Jessica;Molina;Walters;M;V;31/01/1989
307600545;Bryan;BolaÃ±os;Labrador;M;V;20/08/1993
608870306;Carmen;FernÃ¡ndez;Ibarra;M;C;30/05/1988
401780644;Tonny;Ruiz;NuÃ±ez;M;C;29/06/2002
403780031;Giovanna;Tijerino;Monestel;F;V;19/07/2003
300870834;FÃ©lix;Perez;GambÃ³a;M;S;13/01/1999
503690624;Jacinto;Cernas;AragÃ³n;M;V;01/12/1993
608900595;Marienny;Rodriguez;Solano;F;V;25/07/1984
101990600;Camilo;Navas;Aguilar;F;D;09/05/1960
303840929;Hellen;Quesada;Espinoza;F;S;14/03/1973
205310077;Lourdes;Matamoros;Wheeler;M;S;04/12/1968
508020465;Pericles;Quintero;DurÃ¡n;M;D;01/05/1969
203090493;Baltazar;Trujillo;Redondo;M;V;08/10/1980
205720565;Vilma;Pacheco;Mata;F;D;31/07/1968
309410785;Jaime;Naranjo;Molina;M;V;17/07/1974
204740994;Bryan;Herrera;Nicolas;M;D;04/07/1998
403570777;Joel;GarcÃ­a;Sibaja;M;C;22/11/1983
105910911;Hilda;Cruz;Palma;F;C;05/01/1998
607080350;Joel;Huertas;Urbina;F;S;04/02/1986
602490085;RaÃºl;EstupiÃ±an;Tenorio;F;U;03/06/1978
107440552;Jorge;NuÃ±ez;Pomares;M;S;14/06/1974
402600322;Andres;Monge;Varela;F;U;22/09/1974
300910756;Hellen;UreÃ±a;Monge;M;C;25/01/1981
705940059;German;AcÃ³n;Sanchez;M;V;10/05/1963
308590192;Karen;Parra;Alvarado;F;S;14/07/1965
604070709;Boris;Izaguirre;Manzanares;F;D;04/01/1978
